"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"s62301a","s","Unspecified fracture of second metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",6,5,5
"s62301b","s","Unspecified fracture of second metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",2,7,2
"s62301d","s","Unspecified fracture of second metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",2,4,3
"s62302a","s","Unspecified fracture of third metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",4,3,6
"s62302b","s","Unspecified fracture of third metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",1,1,1
"s62302d","s","Unspecified fracture of third metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",2,2,7
"s62303a","s","Unspecified fracture of third metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,7,5
"s62303b","s","Unspecified fracture of third metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",,6,2
"s62303d","s","Unspecified fracture of third metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",6,3,3
"s62304a","s","Unspecified fracture of fourth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",6,9,6
"s62304b","s","Unspecified fracture of fourth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",,4,1
"s62304d","s","Unspecified fracture of fourth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",3,1,8
"s62304g","s","Unspecified fracture of fourth metacarpal bone, right hand, subsequent encounter for fracture with delayed healing","Injury or poisoning",,1,
"s62305a","s","Unspecified fracture of fourth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",7,6,6
"s62305b","s","Unspecified fracture of fourth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,4,3
"s62305d","s","Unspecified fracture of fourth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",8,3,7
"s62306a","s","Unspecified fracture of fifth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",15,18,25
"s62306b","s","Unspecified fracture of fifth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",3,3,3
"s62306d","s","Unspecified fracture of fifth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",11,4,11
"s62306g","s","Unspecified fracture of fifth metacarpal bone, right hand, subsequent encounter for fracture with delayed healing","Injury or poisoning",1,1,
"s62306p","s","Unspecified fracture of fifth metacarpal bone, right hand, subsequent encounter for fracture with malunion","Injury or poisoning",,,1
"s62306s","s","Unspecified fracture of fifth metacarpal bone, right hand, sequela","Injury or poisoning",,1,
"s62307a","s","Unspecified fracture of fifth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",9,12,11
"s62307b","s","Unspecified fracture of fifth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",2,8,1
"s62307d","s","Unspecified fracture of fifth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",10,5,10
"s62307s","s","Unspecified fracture of fifth metacarpal bone, left hand, sequela","Injury or poisoning",,,1
"s62308a","s","Unspecified fracture of other metacarpal bone, initial encounter for closed fracture","Injury or poisoning",2,,4
"s62308b","s","Unspecified fracture of other metacarpal bone, initial encounter for open fracture","Injury or poisoning",,,1
"s62308d","s","Unspecified fracture of other metacarpal bone, subsequent encounter for fracture with routine healing","Injury or poisoning",,,1
"s62309a","s","Unspecified fracture of unspecified metacarpal bone, initial encounter for closed fracture","Injury or poisoning",3,4,4
"s62309b","s","Unspecified fracture of unspecified metacarpal bone, initial encounter for open fracture","Injury or poisoning",,1,1
"s62309d","s","Unspecified fracture of unspecified metacarpal bone, subsequent encounter for fracture with routine healing","Injury or poisoning",2,2,1
"s62310a","s","Displaced fracture of base of second metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",1,5,6
"s62310b","s","Displaced fracture of base of second metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",2,1,3
"s62311a","s","Displaced fracture of base of second metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",3,,6
"s62311b","s","Displaced fracture of base of second metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",2,4,2
"s62311d","s","Displaced fracture of base of second metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62312a","s","Displaced fracture of base of third metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",2,5,8
"s62312b","s","Displaced fracture of base of third metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",4,2,3
"s62312d","s","Displaced fracture of base of third metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,1,
"s62313a","s","Displaced fracture of base of third metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",4,3,4
"s62313b","s","Displaced fracture of base of third metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",3,3,3
"s62313d","s","Displaced fracture of base of third metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",2,1,
"s62314a","s","Displaced fracture of base of fourth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",4,8,4
"s62314b","s","Displaced fracture of base of fourth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",,7,1
"s62314d","s","Displaced fracture of base of fourth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,1,1
"s62315a","s","Displaced fracture of base of fourth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",3,6,5
"s62315b","s","Displaced fracture of base of fourth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,4,1
"s62315d","s","Displaced fracture of base of fourth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62316a","s","Displaced fracture of base of fifth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",8,9,12
"s62316b","s","Displaced fracture of base of fifth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",2,3,3
"s62316d","s","Displaced fracture of base of fifth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,,1
"s62316k","s","Displaced fracture of base of fifth metacarpal bone, right hand, subsequent encounter for fracture with nonunion","Injury or poisoning",,,1
"s62317a","s","Displaced fracture of base of fifth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",10,3,12
"s62317b","s","Displaced fracture of base of fifth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,3,2
"s62317d","s","Displaced fracture of base of fifth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",4,,1
"s62317g","s","Displaced fracture of base of fifth metacarpal bone, left hand, subsequent encounter for fracture with delayed healing","Injury or poisoning",1,,
"s62318a","s","Displaced fracture of base of other metacarpal bone, initial encounter for closed fracture","Injury or poisoning",2,4,2
"s62318b","s","Displaced fracture of base of other metacarpal bone, initial encounter for open fracture","Injury or poisoning",1,,
"s62319a","s","Displaced fracture of base of unspecified metacarpal bone, initial encounter for closed fracture","Injury or poisoning",2,,
"s62319d","s","Displaced fracture of base of unspecified metacarpal bone, subsequent encounter for fracture with routine healing","Injury or poisoning",,,1
"s62320a","s","Displaced fracture of shaft of second metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",1,3,1
"s62320b","s","Displaced fracture of shaft of second metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",7,3,4
"s62321a","s","Displaced fracture of shaft of second metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,4,1
"s62321b","s","Displaced fracture of shaft of second metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",,4,1
"s62321d","s","Displaced fracture of shaft of second metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,1
"s62322a","s","Displaced fracture of shaft of third metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",3,6,6
"s62322b","s","Displaced fracture of shaft of third metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",5,3,4
"s62322d","s","Displaced fracture of shaft of third metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,1
"s62323a","s","Displaced fracture of shaft of third metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",5,5,3
"s62323b","s","Displaced fracture of shaft of third metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",,4,1
"s62323d","s","Displaced fracture of shaft of third metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,2,
"s62324a","s","Displaced fracture of shaft of fourth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",3,5,2
"s62324b","s","Displaced fracture of shaft of fourth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",2,3,5
"s62324d","s","Displaced fracture of shaft of fourth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,1,
"s62324k","s","Displaced fracture of shaft of fourth metacarpal bone, right hand, subsequent encounter for fracture with nonunion","Injury or poisoning",1,,
"s62325a","s","Displaced fracture of shaft of fourth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",8,11,6
"s62325b","s","Displaced fracture of shaft of fourth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",2,2,4
"s62325d","s","Displaced fracture of shaft of fourth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,1,1
"s62326a","s","Displaced fracture of shaft of fifth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",6,7,7
"s62326b","s","Displaced fracture of shaft of fifth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",2,2,4
"s62326d","s","Displaced fracture of shaft of fifth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",3,,1
"s62326k","s","Displaced fracture of shaft of fifth metacarpal bone, right hand, subsequent encounter for fracture with nonunion","Injury or poisoning",1,,
"s62327a","s","Displaced fracture of shaft of fifth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",5,7,4
"s62327b","s","Displaced fracture of shaft of fifth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",,2,4
"s62327d","s","Displaced fracture of shaft of fifth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,1,2
"s62328a","s","Displaced fracture of shaft of other metacarpal bone, initial encounter for closed fracture","Injury or poisoning",2,,2
"s62329a","s","Displaced fracture of shaft of unspecified metacarpal bone, initial encounter for closed fracture","Injury or poisoning",,1,4
"s62329b","s","Displaced fracture of shaft of unspecified metacarpal bone, initial encounter for open fracture","Injury or poisoning",,1,1
"s62330a","s","Displaced fracture of neck of second metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",2,3,4
"s62330b","s","Displaced fracture of neck of second metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",2,1,1
"s62330d","s","Displaced fracture of neck of second metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,2,
"s62331a","s","Displaced fracture of neck of second metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",3,2,2
"s62331b","s","Displaced fracture of neck of second metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",2,2,1
"s62332a","s","Displaced fracture of neck of third metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",,1,3
"s62332b","s","Displaced fracture of neck of third metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",,,1
"s62333a","s","Displaced fracture of neck of third metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",,4,
"s62333b","s","Displaced fracture of neck of third metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,,
"s62334a","s","Displaced fracture of neck of fourth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",1,3,4
"s62334b","s","Displaced fracture of neck of fourth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",1,1,1
"s62334d","s","Displaced fracture of neck of fourth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,1,
"s62335a","s","Displaced fracture of neck of fourth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",,3,2
"s62335b","s","Displaced fracture of neck of fourth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,,1
"s62336a","s","Displaced fracture of neck of fifth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",11,10,11
"s62336b","s","Displaced fracture of neck of fifth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",2,1,1
"s62336d","s","Displaced fracture of neck of fifth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",5,2,2
"s62336p","s","Displaced fracture of neck of fifth metacarpal bone, right hand, subsequent encounter for fracture with malunion","Injury or poisoning",,1,
"s62337a","s","Displaced fracture of neck of fifth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",9,21,14
"s62337b","s","Displaced fracture of neck of fifth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",3,,3
"s62337d","s","Displaced fracture of neck of fifth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,2,1
"s62338a","s","Displaced fracture of neck of other metacarpal bone, initial encounter for closed fracture","Injury or poisoning",2,2,1
"s62339a","s","Displaced fracture of neck of unspecified metacarpal bone, initial encounter for closed fracture","Injury or poisoning",,,1
"s62339d","s","Displaced fracture of neck of unspecified metacarpal bone, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62339g","s","Displaced fracture of neck of unspecified metacarpal bone, subsequent encounter for fracture with delayed healing","Injury or poisoning",,1,
"s62339s","s","Displaced fracture of neck of unspecified metacarpal bone, sequela","Injury or poisoning",,,1
"s62340a","s","Nondisplaced fracture of base of second metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",1,,1
"s62341a","s","Nondisplaced fracture of base of second metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",,1,
"s62341d","s","Nondisplaced fracture of base of second metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62342a","s","Nondisplaced fracture of base of third metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",,,2
"s62342b","s","Nondisplaced fracture of base of third metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",,2,
"s62342d","s","Nondisplaced fracture of base of third metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",2,,
"s62343a","s","Nondisplaced fracture of base of third metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,1,1
"s62343d","s","Nondisplaced fracture of base of third metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62344a","s","Nondisplaced fracture of base of fourth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",1,2,
"s62344b","s","Nondisplaced fracture of base of fourth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",,2,
"s62345a","s","Nondisplaced fracture of base of fourth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,,
"s62345d","s","Nondisplaced fracture of base of fourth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62346a","s","Nondisplaced fracture of base of fifth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",2,6,
"s62346b","s","Nondisplaced fracture of base of fifth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",1,,
"s62346d","s","Nondisplaced fracture of base of fifth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62346g","s","Nondisplaced fracture of base of fifth metacarpal bone, right hand, subsequent encounter for fracture with delayed healing","Injury or poisoning",1,,
"s62347a","s","Nondisplaced fracture of base of fifth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",4,2,1
"s62347d","s","Nondisplaced fracture of base of fifth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62349a","s","Nondisplaced fracture of base of unspecified metacarpal bone, initial encounter for closed fracture","Injury or poisoning",1,,
"s62351b","s","Nondisplaced fracture of shaft of second metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,,
"s62352a","s","Nondisplaced fracture of shaft of third metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",,1,2
"s62353a","s","Nondisplaced fracture of shaft of third metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,2,
"s62353d","s","Nondisplaced fracture of shaft of third metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,,1
"s62354a","s","Nondisplaced fracture of shaft of fourth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",2,,2
"s62355a","s","Nondisplaced fracture of shaft of fourth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,,1
"s62356a","s","Nondisplaced fracture of shaft of fifth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",2,1,2
"s62357a","s","Nondisplaced fracture of shaft of fifth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",2,2,1
"s62357b","s","Nondisplaced fracture of shaft of fifth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",,,1
"s62360a","s","Nondisplaced fracture of neck of second metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",1,,
"s62361a","s","Nondisplaced fracture of neck of second metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",,1,
"s62364a","s","Nondisplaced fracture of neck of fourth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",,,1
"s62365a","s","Nondisplaced fracture of neck of fourth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",2,,
"s62365b","s","Nondisplaced fracture of neck of fourth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",2,,
"s62366a","s","Nondisplaced fracture of neck of fifth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",,3,
"s62367a","s","Nondisplaced fracture of neck of fifth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",,2,
"s62390a","s","Other fracture of second metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",4,,3
"s62390b","s","Other fracture of second metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",1,1,1
"s62390d","s","Other fracture of second metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,,1
"s62391a","s","Other fracture of second metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,1,4
"s62391b","s","Other fracture of second metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",3,,3
"s62392a","s","Other fracture of third metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",1,2,3
"s62392b","s","Other fracture of third metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",,1,1
"s62392d","s","Other fracture of third metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62393a","s","Other fracture of third metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,1,1
"s62393b","s","Other fracture of third metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,2,3
"s62393d","s","Other fracture of third metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",,,1
"s62394a","s","Other fracture of fourth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",1,1,3
"s62394b","s","Other fracture of fourth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",,2,2
"s62394d","s","Other fracture of fourth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",2,1,1
"s62395a","s","Other fracture of fourth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",1,,1
"s62395b","s","Other fracture of fourth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,2,1
"s62396a","s","Other fracture of fifth metacarpal bone, right hand, initial encounter for closed fracture","Injury or poisoning",2,2,7
"s62396b","s","Other fracture of fifth metacarpal bone, right hand, initial encounter for open fracture","Injury or poisoning",,1,
"s62396d","s","Other fracture of fifth metacarpal bone, right hand, subsequent encounter for fracture with routine healing","Injury or poisoning",2,3,
"s62397a","s","Other fracture of fifth metacarpal bone, left hand, initial encounter for closed fracture","Injury or poisoning",2,5,2
"s62397b","s","Other fracture of fifth metacarpal bone, left hand, initial encounter for open fracture","Injury or poisoning",1,2,1
"s62397d","s","Other fracture of fifth metacarpal bone, left hand, subsequent encounter for fracture with routine healing","Injury or poisoning",2,2,
"s62398a","s","Other fracture of other metacarpal bone, initial encounter for closed fracture","Injury or poisoning",,1,
"s62398d","s","Other fracture of other metacarpal bone, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62399d","s","Other fracture of unspecified metacarpal bone, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62501a","s","Fracture of unspecified phalanx of right thumb, initial encounter for closed fracture","Injury or poisoning",5,1,1
"s62501b","s","Fracture of unspecified phalanx of right thumb, initial encounter for open fracture","Injury or poisoning",1,2,1
"s62501d","s","Fracture of unspecified phalanx of right thumb, subsequent encounter for fracture with routine healing","Injury or poisoning",3,1,2
"s62501g","s","Fracture of unspecified phalanx of right thumb, subsequent encounter for fracture with delayed healing","Injury or poisoning",,,1
"s62502a","s","Fracture of unspecified phalanx of left thumb, initial encounter for closed fracture","Injury or poisoning",4,6,4
"s62502b","s","Fracture of unspecified phalanx of left thumb, initial encounter for open fracture","Injury or poisoning",2,5,4
"s62502d","s","Fracture of unspecified phalanx of left thumb, subsequent encounter for fracture with routine healing","Injury or poisoning",2,6,1
"s62509a","s","Fracture of unspecified phalanx of unspecified thumb, initial encounter for closed fracture","Injury or poisoning",1,,
"s62509b","s","Fracture of unspecified phalanx of unspecified thumb, initial encounter for open fracture","Injury or poisoning",,,1
"s62511a","s","Displaced fracture of proximal phalanx of right thumb, initial encounter for closed fracture","Injury or poisoning",3,5,3
"s62511b","s","Displaced fracture of proximal phalanx of right thumb, initial encounter for open fracture","Injury or poisoning",6,2,8
"s62511d","s","Displaced fracture of proximal phalanx of right thumb, subsequent encounter for fracture with routine healing","Injury or poisoning",1,1,1
"s62511k","s","Displaced fracture of proximal phalanx of right thumb, subsequent encounter for fracture with nonunion","Injury or poisoning",,,1
"s62512a","s","Displaced fracture of proximal phalanx of left thumb, initial encounter for closed fracture","Injury or poisoning",8,3,7
"s62512b","s","Displaced fracture of proximal phalanx of left thumb, initial encounter for open fracture","Injury or poisoning",,3,4
"s62512d","s","Displaced fracture of proximal phalanx of left thumb, subsequent encounter for fracture with routine healing","Injury or poisoning",1,1,
"s62513a","s","Displaced fracture of proximal phalanx of unspecified thumb, initial encounter for closed fracture","Injury or poisoning",,1,
"s62514a","s","Nondisplaced fracture of proximal phalanx of right thumb, initial encounter for closed fracture","Injury or poisoning",,3,
"s62515a","s","Nondisplaced fracture of proximal phalanx of left thumb, initial encounter for closed fracture","Injury or poisoning",,3,1
"s62515b","s","Nondisplaced fracture of proximal phalanx of left thumb, initial encounter for open fracture","Injury or poisoning",1,1,
"s62521a","s","Displaced fracture of distal phalanx of right thumb, initial encounter for closed fracture","Injury or poisoning",4,7,7
"s62521b","s","Displaced fracture of distal phalanx of right thumb, initial encounter for open fracture","Injury or poisoning",7,2,3
"s62521d","s","Displaced fracture of distal phalanx of right thumb, subsequent encounter for fracture with routine healing","Injury or poisoning",1,1,3
"s62521k","s","Displaced fracture of distal phalanx of right thumb, subsequent encounter for fracture with nonunion","Injury or poisoning",1,,
"s62521s","s","Displaced fracture of distal phalanx of right thumb, sequela","Injury or poisoning",,1,
"s62522a","s","Displaced fracture of distal phalanx of left thumb, initial encounter for closed fracture","Injury or poisoning",7,2,3
"s62522b","s","Displaced fracture of distal phalanx of left thumb, initial encounter for open fracture","Injury or poisoning",6,3,4
"s62522d","s","Displaced fracture of distal phalanx of left thumb, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,1
"s62522g","s","Displaced fracture of distal phalanx of left thumb, subsequent encounter for fracture with delayed healing","Injury or poisoning",,,1
"s62523a","s","Displaced fracture of distal phalanx of unspecified thumb, initial encounter for closed fracture","Injury or poisoning",,,1
"s62523d","s","Displaced fracture of distal phalanx of unspecified thumb, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,
"s62524a","s","Nondisplaced fracture of distal phalanx of right thumb, initial encounter for closed fracture","Injury or poisoning",,1,2
"s62524b","s","Nondisplaced fracture of distal phalanx of right thumb, initial encounter for open fracture","Injury or poisoning",1,2,
"s62524d","s","Nondisplaced fracture of distal phalanx of right thumb, subsequent encounter for fracture with routine healing","Injury or poisoning",,1,
"s62524g","s","Nondisplaced fracture of distal phalanx of right thumb, subsequent encounter for fracture with delayed healing","Injury or poisoning",1,,
"s62525a","s","Nondisplaced fracture of distal phalanx of left thumb, initial encounter for closed fracture","Injury or poisoning",4,3,1
"s62525b","s","Nondisplaced fracture of distal phalanx of left thumb, initial encounter for open fracture","Injury or poisoning",,1,
"s62600a","s","Fracture of unspecified phalanx of right index finger, initial encounter for closed fracture","Injury or poisoning",1,4,3
"s62600b","s","Fracture of unspecified phalanx of right index finger, initial encounter for open fracture","Injury or poisoning",,4,
"s62600d","s","Fracture of unspecified phalanx of right index finger, subsequent encounter for fracture with routine healing","Injury or poisoning",2,2,1
"s62601a","s","Fracture of unspecified phalanx of left index finger, initial encounter for closed fracture","Injury or poisoning",3,1,3
"s62601b","s","Fracture of unspecified phalanx of left index finger, initial encounter for open fracture","Injury or poisoning",2,4,1
"s62601d","s","Fracture of unspecified phalanx of left index finger, subsequent encounter for fracture with routine healing","Injury or poisoning",1,2,1
"s62602a","s","Fracture of unspecified phalanx of right middle finger, initial encounter for closed fracture","Injury or poisoning",1,4,
"s62602b","s","Fracture of unspecified phalanx of right middle finger, initial encounter for open fracture","Injury or poisoning",3,,1
"s62602d","s","Fracture of unspecified phalanx of right middle finger, subsequent encounter for fracture with routine healing","Injury or poisoning",1,1,1
"s62602g","s","Fracture of unspecified phalanx of right middle finger, subsequent encounter for fracture with delayed healing","Injury or poisoning",2,,
"s62603a","s","Fracture of unspecified phalanx of left middle finger, initial encounter for closed fracture","Injury or poisoning",,1,
"s62603b","s","Fracture of unspecified phalanx of left middle finger, initial encounter for open fracture","Injury or poisoning",2,2,2
"s62603d","s","Fracture of unspecified phalanx of left middle finger, subsequent encounter for fracture with routine healing","Injury or poisoning",1,1,
"s62604a","s","Fracture of unspecified phalanx of right ring finger, initial encounter for closed fracture","Injury or poisoning",2,3,2
"s62604b","s","Fracture of unspecified phalanx of right ring finger, initial encounter for open fracture","Injury or poisoning",3,,
"s62604d","s","Fracture of unspecified phalanx of right ring finger, subsequent encounter for fracture with routine healing","Injury or poisoning",1,,1
"s62604g","s","Fracture of unspecified phalanx of right ring finger, subsequent encounter for fracture with delayed healing","Injury or poisoning",,1,
"s62605a","s","Fracture of unspecified phalanx of left ring finger, initial encounter for closed fracture","Injury or poisoning",2,3,
"s62605b","s","Fracture of unspecified phalanx of left ring finger, initial encounter for open fracture","Injury or poisoning",1,3,2
"s62605d","s","Fracture of unspecified phalanx of left ring finger, subsequent encounter for fracture with routine healing","Injury or poisoning",2,2,3
"s62605g","s","Fracture of unspecified phalanx of left ring finger, subsequent encounter for fracture with delayed healing","Injury or poisoning",,,1
"s62605s","s","Fracture of unspecified phalanx of left ring finger, sequela","Injury or poisoning",,,1
"s62606a","s","Fracture of unspecified phalanx of right little finger, initial encounter for closed fracture","Injury or poisoning",5,5,2
"s62606b","s","Fracture of unspecified phalanx of right little finger, initial encounter for open fracture","Injury or poisoning",1,1,2
"s62606d","s","Fracture of unspecified phalanx of right little finger, subsequent encounter for fracture with routine healing","Injury or poisoning",1,1,2
"s62606g","s","Fracture of unspecified phalanx of right little finger, subsequent encounter for fracture with delayed healing","Injury or poisoning",,,1
